,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
101,"[30, 20, 10]",0.01,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5304650588816021,0.530454764453467,0.548067443635545,0.5402681349140944,0.5751286567607674,0.0,0.0
102,"[30, 20, 10]",0.01,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5259343487765319,0.5258303612156652,0.5080906449047294,0.5402328216444415,0.48253096264792167,0.0,0.0
103,"[30, 20, 10]",0.01,0.01,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.555577885903674,0.5555131270575058,0.5736996518874193,0.5634384272233323,0.6164229571991401,0.0,0.0
104,"[30, 20, 10]",0.01,0.001,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5328529370284183,0.5289590225626614,0.602161291981544,0.5340320683808124,0.7052196607220531,0.0,0.0
105,"[30, 20, 10]",0.01,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5055972780480926,0.5043214469445025,0.5349425617944408,0.5136836954204519,0.5631256746089283,0.0,0.0
106,"[30, 20, 10]",0.01,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5179650588816022,0.5150471110048505,0.523009450360348,0.5221228585485628,0.5353818174658154,0.0,0.0
107,"[30, 20, 10]",0.01,0.001,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5153004019462661,0.512647202894293,0.5697802071127755,0.5194272779419556,0.6347852080972762,0.0,0.0
108,"[30, 20, 10]",0.01,0.001,False,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5498739510612791,0.550951112571372,0.5756662497365678,0.5567151876505761,0.6071053437082145,0.0,0.0
109,"[30, 20, 10]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5332619349834286,0.5315517492465622,0.5483654580274929,0.5398745617533629,0.5724853532668525,0.0,0.0
110,"[30, 20, 10]",0.01,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5535328961286228,0.5536730153971339,0.5517587636519905,0.5617366918707611,0.5840017219868363,0.0,0.0
111,"[30, 20, 10]",0.01,0.001,False,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5296937804104083,0.5282604764818857,0.5465492402778478,0.5382752562974964,0.5575666285395153,0.0,0.0
112,"[30, 20, 10]",0.0001,0.01,True,True,100,0.95,100,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.500645229532473,0.4982704260520766,0.5906599464521951,0.5107000689437321,0.71429723426002,0.0,0.0
113,"[30, 20, 10]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.5024918905577886,0.49972049905232846,0.55572852126974,0.5110436931722842,0.6221206393189381,0.0,0.0
114,"[30, 20, 10]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.502171038713772,0.50161112203907,0.5634987968684,0.5103413494645958,0.6781495622537622,0.0,0.0
115,"[30, 20, 10]",0.0001,0.01,True,True,100,0.95,60,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.49640099428813206,0.49478839402230274,0.5753740887525898,0.5083113740372528,0.6930202252902944,0.0,0.0
