,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
88,"[150, 150]",0.0001,0.001,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9415817369830328,0.9185354763956919,0.883879953766711,0.898185049752305,0.8717076614140087,0.0,0.0
89,"[150, 150]",0.0001,0.001,True,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9575788861155091,0.9401638991493068,0.9154502836438028,0.9267479127861311,0.9047887267809666,0.0,0.0
90,"[150, 150]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9596100876842024,0.9430641526927763,0.919673229164599,0.9305417452989968,0.9094189357664216,0.0,0.0
91,"[150, 150]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9597964564015783,0.9461417540588528,0.9207301534382802,0.9234819259847494,0.91840389273772,0.0,0.0
92,"[150, 150]",0.0001,0.001,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9495040992322386,0.9343094322921865,0.9008260202527769,0.8992250017548518,0.9034243093792508,0.0,0.0
93,"[150, 150]",0.0001,0.001,False,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9556143866186968,0.9364876915193324,0.9114464207842836,0.9263170717549111,0.8975698507833865,0.0,0.0
94,"[150, 150]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9588841375385148,0.939266885023217,0.9178793848770613,0.9382580270440416,0.8994206161634608,0.0,0.0
95,"[150, 150]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9635380094516852,0.9452289391617201,0.9267614067755543,0.9467089999957249,0.9080342453070427,0.0,0.0
96,"[100, 50, 40]",0.01,0.01,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7687472487400824,0.5455183250343855,0.15360036694350213,0.9259639683704247,0.09180920192084235,0.0,0.0
97,"[100, 50, 40]",0.01,0.01,True,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7702896446222364,0.5478310395103766,0.15339005746338177,0.9984630163304515,0.09584387654376188,0.0,0.0
98,"[100, 50, 40]",0.01,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8157548506046346,0.6372587210607386,0.42038498203438335,0.9970648512439556,0.27472183967870406,0.0,0.0
99,"[100, 50, 40]",0.01,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.798710293867005,0.6049626780523666,0.3343106760046718,0.9856866792947624,0.2110585773665082,0.0,0.0
100,"[100, 50, 40]",0.01,0.01,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.936502718864347,0.8973577883492553,0.8670638424247643,0.9248238468598012,0.8177624190188482,0.0,0.0
